timestamp,ue_id,iface,size_bytes,latency_ms,src_ip,dst_ip,src_port,dst_port
0.3660249710083008,1,uesimtun1,140,,10.60.0.4,4.4.4.4,43448,9000
0.36846303939819336,1,uesimtun1,109,,10.60.0.4,8.8.8.8,43448,9000
0.37100791931152344,1,uesimtun1,86,,10.60.0.4,8.8.8.8,43448,9000
0.37339186668395996,1,uesimtun1,93,,10.60.0.4,4.4.4.4,43448,9000
0.3798668384552002,1,uesimtun1,94,,10.60.0.4,3.3.3.3,43448,9000
0.38341593742370605,1,uesimtun1,103,,10.60.0.4,2.2.2.2,43448,9000
0.3862879276275635,1,uesimtun1,88,,10.60.0.4,1.1.1.1,43448,9000
0.38881492614746094,1,uesimtun1,103,,10.60.0.4,3.3.3.3,43448,9000
0.3909318447113037,1,uesimtun1,93,,10.60.0.4,3.3.3.3,43448,9000
0.39159083366394043,1,uesimtun1,135,,10.60.0.4,8.8.8.8,43448,9000
0.39301300048828125,1,uesimtun1,160,,10.60.0.4,5.5.5.5,43448,9000
0.3963789939880371,1,uesimtun1,120,,10.60.0.4,8.8.8.8,43448,9000
0.4028618335723877,1,uesimtun1,137,,10.60.0.4,1.1.1.1,43448,9000
0.4041628837585449,1,uesimtun1,113,,10.60.0.4,1.1.1.1,43448,9000
0.404965877532959,1,uesimtun1,128,,10.60.0.4,4.4.4.4,43448,9000
0.4072239398956299,1,uesimtun1,151,,10.60.0.4,1.1.1.1,43448,9000
0.40878987312316895,1,uesimtun1,144,,10.60.0.4,1.1.1.1,43448,9000
0.4098348617553711,1,uesimtun1,86,,10.60.0.4,3.3.3.3,43448,9000
0.41193389892578125,1,uesimtun1,155,,10.60.0.4,8.8.8.8,43448,9000
0.41263604164123535,1,uesimtun1,106,,10.60.0.4,2.2.2.2,43448,9000
0.4148848056793213,1,uesimtun1,80,,10.60.0.4,1.1.1.1,43448,9000
0.4205019474029541,1,uesimtun1,115,,10.60.0.4,8.8.8.8,43448,9000
0.42282986640930176,3,uesimtun3,1082,,10.60.0.6,4.4.4.4,44824,9000
0.42297792434692383,1,uesimtun1,105,,10.60.0.4,1.1.1.1,43448,9000
0.4245460033416748,1,uesimtun1,94,,10.60.0.4,1.1.1.1,43448,9000
0.4277839660644531,1,uesimtun1,120,,10.60.0.4,1.1.1.1,43448,9000
0.42957401275634766,1,uesimtun1,156,,10.60.0.4,4.4.4.4,43448,9000
0.4300808906555176,1,uesimtun1,150,,10.60.0.4,2.2.2.2,43448,9000
0.4308459758758545,1,uesimtun1,87,,10.60.0.4,3.3.3.3,43448,9000
0.43174195289611816,1,uesimtun1,151,,10.60.0.4,5.5.5.5,43448,9000
0.43249082565307617,1,uesimtun1,123,,10.60.0.4,5.5.5.5,43448,9000
0.4357318878173828,1,uesimtun1,103,,10.60.0.4,4.4.4.4,43448,9000
0.43692803382873535,0,uesimtun0,121,,10.60.0.3,3.3.3.3,36393,9000
0.4373049736022949,1,uesimtun1,87,,10.60.0.4,3.3.3.3,43448,9000
0.44277381896972656,1,uesimtun1,99,,10.60.0.4,2.2.2.2,43448,9000
0.4435608386993408,1,uesimtun1,111,,10.60.0.4,4.4.4.4,43448,9000
0.4447970390319824,1,uesimtun1,97,,10.60.0.4,5.5.5.5,43448,9000
0.4483458995819092,1,uesimtun1,120,,10.60.0.4,1.1.1.1,43448,9000
0.44887399673461914,1,uesimtun1,117,,10.60.0.4,1.1.1.1,43448,9000
0.4492349624633789,1,uesimtun1,112,,10.60.0.4,2.2.2.2,43448,9000
0.4508998394012451,0,uesimtun0,103,,10.60.0.3,5.5.5.5,36393,9000
0.45156097412109375,1,uesimtun1,92,,10.60.0.4,8.8.8.8,43448,9000
0.45241785049438477,1,uesimtun1,114,,10.60.0.4,1.1.1.1,43448,9000
0.45361995697021484,1,uesimtun1,109,,10.60.0.4,4.4.4.4,43448,9000
0.4560070037841797,1,uesimtun1,105,,10.60.0.4,8.8.8.8,43448,9000
0.45746493339538574,1,uesimtun1,98,,10.60.0.4,1.1.1.1,43448,9000
0.4611399173736572,1,uesimtun1,109,,10.60.0.4,3.3.3.3,43448,9000
0.46346497535705566,1,uesimtun1,136,,10.60.0.4,2.2.2.2,43448,9000
0.464418888092041,1,uesimtun1,91,,10.60.0.4,8.8.8.8,43448,9000
0.4668548107147217,1,uesimtun1,137,,10.60.0.4,2.2.2.2,43448,9000
0.4679830074310303,1,uesimtun1,131,,10.60.0.4,2.2.2.2,43448,9000
0.46916794776916504,1,uesimtun1,117,,10.60.0.4,4.4.4.4,43448,9000
0.47067999839782715,1,uesimtun1,129,,10.60.0.4,5.5.5.5,43448,9000
0.4737999439239502,0,uesimtun0,101,,10.60.0.3,4.4.4.4,36393,9000
0.47387099266052246,1,uesimtun1,106,,10.60.0.4,3.3.3.3,43448,9000
0.47471189498901367,1,uesimtun1,137,,10.60.0.4,8.8.8.8,43448,9000
0.4761319160461426,1,uesimtun1,92,,10.60.0.4,3.3.3.3,43448,9000
0.4783668518066406,1,uesimtun1,91,,10.60.0.4,2.2.2.2,43448,9000
0.47929883003234863,1,uesimtun1,132,,10.60.0.4,4.4.4.4,43448,9000
0.4832758903503418,1,uesimtun1,102,,10.60.0.4,5.5.5.5,43448,9000
0.48777103424072266,1,uesimtun1,103,,10.60.0.4,5.5.5.5,43448,9000
0.4886958599090576,1,uesimtun1,152,,10.60.0.4,8.8.8.8,43448,9000
0.490994930267334,1,uesimtun1,105,,10.60.0.4,8.8.8.8,43448,9000
0.4924328327178955,1,uesimtun1,154,,10.60.0.4,1.1.1.1,43448,9000
0.49411797523498535,1,uesimtun1,104,,10.60.0.4,4.4.4.4,43448,9000
0.4968578815460205,1,uesimtun1,135,,10.60.0.4,3.3.3.3,43448,9000
0.499439001083374,2,uesimtun2,1362,,10.60.0.5,4.4.4.4,41929,9000
0.4997680187225342,1,uesimtun1,152,,10.60.0.4,4.4.4.4,43448,9000
0.5012469291687012,1,uesimtun1,115,,10.60.0.4,1.1.1.1,43448,9000
0.5069859027862549,1,uesimtun1,107,,10.60.0.4,2.2.2.2,43448,9000
0.5080139636993408,1,uesimtun1,96,,10.60.0.4,3.3.3.3,43448,9000
0.5085158348083496,1,uesimtun1,141,,10.60.0.4,3.3.3.3,43448,9000
0.510113000869751,1,uesimtun1,150,,10.60.0.4,4.4.4.4,43448,9000
0.512570858001709,1,uesimtun1,110,,10.60.0.4,1.1.1.1,43448,9000
0.5131540298461914,4,uesimtun4,1239,,10.60.0.7,8.8.8.8,38285,9000
0.5150139331817627,1,uesimtun1,113,,10.60.0.4,2.2.2.2,43448,9000
0.5174310207366943,1,uesimtun1,141,,10.60.0.4,4.4.4.4,43448,9000
0.5180349349975586,1,uesimtun1,108,,10.60.0.4,3.3.3.3,43448,9000
0.5199229717254639,1,uesimtun1,107,,10.60.0.4,8.8.8.8,43448,9000
0.5259349346160889,1,uesimtun1,98,,10.60.0.4,3.3.3.3,43448,9000
0.5268919467926025,1,uesimtun1,90,,10.60.0.4,2.2.2.2,43448,9000
0.5283029079437256,1,uesimtun1,121,,10.60.0.4,2.2.2.2,43448,9000
0.5313730239868164,1,uesimtun1,133,,10.60.0.4,8.8.8.8,43448,9000
0.5333609580993652,1,uesimtun1,138,,10.60.0.4,5.5.5.5,43448,9000
0.5351448059082031,1,uesimtun1,108,,10.60.0.4,2.2.2.2,43448,9000
0.5366349220275879,1,uesimtun1,87,,10.60.0.4,1.1.1.1,43448,9000
0.5374348163604736,1,uesimtun1,130,,10.60.0.4,8.8.8.8,43448,9000
0.5388808250427246,1,uesimtun1,119,,10.60.0.4,1.1.1.1,43448,9000
0.5403428077697754,1,uesimtun1,140,,10.60.0.4,8.8.8.8,43448,9000
0.5429778099060059,1,uesimtun1,160,,10.60.0.4,1.1.1.1,43448,9000
0.5443158149719238,2,uesimtun2,1362,,10.60.0.5,5.5.5.5,41929,9000
0.5445878505706787,1,uesimtun1,121,,10.60.0.4,2.2.2.2,43448,9000
0.5469448566436768,1,uesimtun1,114,,10.60.0.4,3.3.3.3,43448,9000
0.5477340221405029,1,uesimtun1,152,,10.60.0.4,1.1.1.1,43448,9000
0.5501229763031006,1,uesimtun1,135,,10.60.0.4,5.5.5.5,43448,9000
0.5513248443603516,1,uesimtun1,92,,10.60.0.4,8.8.8.8,43448,9000
0.5522239208221436,1,uesimtun1,115,,10.60.0.4,3.3.3.3,43448,9000
0.5530219078063965,0,uesimtun0,133,,10.60.0.3,4.4.4.4,36393,9000
0.5558629035949707,1,uesimtun1,121,,10.60.0.4,8.8.8.8,43448,9000
0.5570359230041504,1,uesimtun1,145,,10.60.0.4,4.4.4.4,43448,9000
0.5584828853607178,1,uesimtun1,118,,10.60.0.4,3.3.3.3,43448,9000
0.5618789196014404,1,uesimtun1,120,,10.60.0.4,4.4.4.4,43448,9000
0.563586950302124,1,uesimtun1,144,,10.60.0.4,2.2.2.2,43448,9000
0.5651168823242188,1,uesimtun1,146,,10.60.0.4,8.8.8.8,43448,9000
0.5669858455657959,1,uesimtun1,113,,10.60.0.4,5.5.5.5,43448,9000
0.5684928894042969,1,uesimtun1,99,,10.60.0.4,1.1.1.1,43448,9000
0.5702009201049805,1,uesimtun1,97,,10.60.0.4,4.4.4.4,43448,9000
0.5714068412780762,1,uesimtun1,88,,10.60.0.4,2.2.2.2,43448,9000
0.5747509002685547,1,uesimtun1,152,,10.60.0.4,3.3.3.3,43448,9000
0.5768098831176758,1,uesimtun1,143,,10.60.0.4,8.8.8.8,43448,9000
0.5794439315795898,1,uesimtun1,160,,10.60.0.4,4.4.4.4,43448,9000
0.5810158252716064,1,uesimtun1,95,,10.60.0.4,1.1.1.1,43448,9000
0.5835049152374268,1,uesimtun1,86,,10.60.0.4,3.3.3.3,43448,9000
0.5855798721313477,1,uesimtun1,159,,10.60.0.4,4.4.4.4,43448,9000
0.588148832321167,4,uesimtun4,1439,,10.60.0.7,4.4.4.4,38285,9000
0.5885109901428223,1,uesimtun1,159,,10.60.0.4,5.5.5.5,43448,9000
0.5915298461914062,1,uesimtun1,98,,10.60.0.4,2.2.2.2,43448,9000
0.5932528972625732,1,uesimtun1,134,,10.60.0.4,8.8.8.8,43448,9000
0.595120906829834,1,uesimtun1,120,,10.60.0.4,1.1.1.1,43448,9000
0.5963709354400635,1,uesimtun1,151,,10.60.0.4,1.1.1.1,43448,9000
0.5970888137817383,1,uesimtun1,134,,10.60.0.4,5.5.5.5,43448,9000
0.5980839729309082,1,uesimtun1,132,,10.60.0.4,1.1.1.1,43448,9000
0.5985329151153564,1,uesimtun1,114,,10.60.0.4,3.3.3.3,43448,9000
0.600104808807373,1,uesimtun1,121,,10.60.0.4,8.8.8.8,43448,9000
0.6009769439697266,1,uesimtun1,124,,10.60.0.4,1.1.1.1,43448,9000
0.601701021194458,1,uesimtun1,142,,10.60.0.4,5.5.5.5,43448,9000
0.6033058166503906,1,uesimtun1,132,,10.60.0.4,2.2.2.2,43448,9000
0.6048369407653809,1,uesimtun1,123,,10.60.0.4,4.4.4.4,43448,9000
0.6072609424591064,1,uesimtun1,137,,10.60.0.4,5.5.5.5,43448,9000
0.6087608337402344,5,uesimtun5,126,,10.60.0.8,4.4.4.4,56203,9000
0.6100358963012695,1,uesimtun1,151,,10.60.0.4,1.1.1.1,43448,9000
0.610684871673584,3,uesimtun3,1021,,10.60.0.6,3.3.3.3,44824,9000
0.6112658977508545,1,uesimtun1,125,,10.60.0.4,3.3.3.3,43448,9000
0.6116979122161865,1,uesimtun1,131,,10.60.0.4,4.4.4.4,43448,9000
0.6127188205718994,1,uesimtun1,152,,10.60.0.4,2.2.2.2,43448,9000
0.6138019561767578,1,uesimtun1,135,,10.60.0.4,3.3.3.3,43448,9000
0.6150870323181152,1,uesimtun1,124,,10.60.0.4,2.2.2.2,43448,9000
0.6174979209899902,1,uesimtun1,145,,10.60.0.4,2.2.2.2,43448,9000
0.617743968963623,1,uesimtun1,129,,10.60.0.4,8.8.8.8,43448,9000
0.6192300319671631,1,uesimtun1,123,,10.60.0.4,4.4.4.4,43448,9000
0.6214649677276611,1,uesimtun1,85,,10.60.0.4,2.2.2.2,43448,9000
0.6225030422210693,1,uesimtun1,123,,10.60.0.4,3.3.3.3,43448,9000
0.6237919330596924,1,uesimtun1,85,,10.60.0.4,3.3.3.3,43448,9000
0.625572919845581,1,uesimtun1,111,,10.60.0.4,3.3.3.3,43448,9000
0.6260809898376465,1,uesimtun1,100,,10.60.0.4,1.1.1.1,43448,9000
0.6286778450012207,1,uesimtun1,99,,10.60.0.4,1.1.1.1,43448,9000
0.6292848587036133,1,uesimtun1,92,,10.60.0.4,4.4.4.4,43448,9000
0.6311118602752686,1,uesimtun1,109,,10.60.0.4,1.1.1.1,43448,9000
0.6348409652709961,1,uesimtun1,106,,10.60.0.4,8.8.8.8,43448,9000
0.6375668048858643,1,uesimtun1,125,,10.60.0.4,8.8.8.8,43448,9000
0.6392560005187988,7,uesimtun7,105,,10.60.0.10,5.5.5.5,37174,9000
0.6402809619903564,1,uesimtun1,92,,10.60.0.4,1.1.1.1,43448,9000
0.6423330307006836,1,uesimtun1,110,,10.60.0.4,3.3.3.3,43448,9000
0.6431329250335693,2,uesimtun2,1315,,10.60.0.5,4.4.4.4,41929,9000
0.6436049938201904,1,uesimtun1,143,,10.60.0.4,3.3.3.3,43448,9000
0.6455519199371338,1,uesimtun1,100,,10.60.0.4,2.2.2.2,43448,9000
0.6468138694763184,1,uesimtun1,151,,10.60.0.4,2.2.2.2,43448,9000
0.6475889682769775,1,uesimtun1,148,,10.60.0.4,4.4.4.4,43448,9000
0.6485538482666016,1,uesimtun1,148,,10.60.0.4,5.5.5.5,43448,9000
0.6493330001831055,1,uesimtun1,139,,10.60.0.4,1.1.1.1,43448,9000
0.651216983795166,1,uesimtun1,159,,10.60.0.4,8.8.8.8,43448,9000
0.6531059741973877,1,uesimtun1,107,,10.60.0.4,3.3.3.3,43448,9000
0.6557748317718506,1,uesimtun1,156,,10.60.0.4,8.8.8.8,43448,9000
0.6568219661712646,1,uesimtun1,156,,10.60.0.4,8.8.8.8,43448,9000
0.6589829921722412,1,uesimtun1,83,,10.60.0.4,8.8.8.8,43448,9000
0.6606290340423584,1,uesimtun1,145,,10.60.0.4,1.1.1.1,43448,9000
0.6615018844604492,1,uesimtun1,93,,10.60.0.4,1.1.1.1,43448,9000
0.6633899211883545,1,uesimtun1,140,,10.60.0.4,4.4.4.4,43448,9000
0.6643798351287842,1,uesimtun1,109,,10.60.0.4,2.2.2.2,43448,9000
0.6658978462219238,1,uesimtun1,84,,10.60.0.4,3.3.3.3,43448,9000
0.6678488254547119,1,uesimtun1,83,,10.60.0.4,5.5.5.5,43448,9000
0.6686038970947266,5,uesimtun5,54,,10.60.0.8,1.1.1.1,56203,9000
0.6699650287628174,1,uesimtun1,135,,10.60.0.4,5.5.5.5,43448,9000
0.672766923904419,1,uesimtun1,103,,10.60.0.4,8.8.8.8,43448,9000
0.6756370067596436,1,uesimtun1,112,,10.60.0.4,2.2.2.2,43448,9000
0.6785750389099121,1,uesimtun1,132,,10.60.0.4,1.1.1.1,43448,9000
0.6803569793701172,1,uesimtun1,134,,10.60.0.4,8.8.8.8,43448,9000
0.6824219226837158,1,uesimtun1,132,,10.60.0.4,3.3.3.3,43448,9000
0.6841728687286377,1,uesimtun1,136,,10.60.0.4,2.2.2.2,43448,9000
0.6850810050964355,1,uesimtun1,82,,10.60.0.4,4.4.4.4,43448,9000
0.6881678104400635,1,uesimtun1,157,,10.60.0.4,3.3.3.3,43448,9000
0.6929879188537598,1,uesimtun1,110,,10.60.0.4,8.8.8.8,43448,9000
0.6955578327178955,1,uesimtun1,156,,10.60.0.4,2.2.2.2,43448,9000
0.6976959705352783,1,uesimtun1,81,,10.60.0.4,3.3.3.3,43448,9000
0.6981139183044434,1,uesimtun1,88,,10.60.0.4,5.5.5.5,43448,9000
0.6996798515319824,1,uesimtun1,126,,10.60.0.4,8.8.8.8,43448,9000
